,dt,AverageTemperature,State
279863,1829-11-01,20.542,Madhya Pradesh
279864,1829-12-01,17.285,Madhya Pradesh
279865,1830-01-01,17.614,Madhya Pradesh
279866,1830-02-01,20.611,Madhya Pradesh
279867,1830-03-01,24.616999999999997,Madhya Pradesh
279868,1830-04-01,30.471,Madhya Pradesh
279869,1830-05-01,31.680000000000003,Madhya Pradesh
279870,1830-06-01,31.329,Madhya Pradesh
279871,1830-07-01,28.249,Madhya Pradesh
279872,1830-08-01,25.741,Madhya Pradesh
279873,1830-09-01,25.439,Madhya Pradesh
279874,1830-10-01,24.35,Madhya Pradesh
279875,1830-11-01,22.281,Madhya Pradesh
279876,1830-12-01,18.487,Madhya Pradesh
279877,1831-01-01,17.135,Madhya Pradesh
279878,1831-02-01,19.991,Madhya Pradesh
279879,1831-03-01,25.115,Madhya Pradesh
279880,1831-04-01,29.658,Madhya Pradesh
279881,1831-05-01,33.669000000000004,Madhya Pradesh
279882,1831-06-01,31.907,Madhya Pradesh
279883,1831-07-01,27.135,Madhya Pradesh
279884,1831-08-01,25.2,Madhya Pradesh
279885,1831-09-01,24.958,Madhya Pradesh
279886,1831-10-01,23.953000000000007,Madhya Pradesh
279887,1831-11-01,19.987000000000002,Madhya Pradesh
279888,1831-12-01,16.894000000000002,Madhya Pradesh
279889,1832-01-01,16.656000000000002,Madhya Pradesh
279890,1832-02-01,19.051,Madhya Pradesh
279891,1832-03-01,25.103,Madhya Pradesh
279892,1832-04-01,30.56,Madhya Pradesh
279893,1832-05-01,33.704,Madhya Pradesh
279894,1832-06-01,,Madhya Pradesh
279895,1832-07-01,27.965,Madhya Pradesh
279896,1832-08-01,25.654,Madhya Pradesh
279897,1832-09-01,25.109,Madhya Pradesh
279898,1832-10-01,24.201,Madhya Pradesh
279899,1832-11-01,20.15,Madhya Pradesh
279900,1832-12-01,,Madhya Pradesh
279901,1833-01-01,17.563000000000002,Madhya Pradesh
279902,1833-02-01,20.246,Madhya Pradesh
279903,1833-03-01,24.749,Madhya Pradesh
279904,1833-04-01,29.867,Madhya Pradesh
279905,1833-05-01,32.67,Madhya Pradesh
279906,1833-06-01,31.896,Madhya Pradesh
279907,1833-07-01,27.785,Madhya Pradesh
279908,1833-08-01,25.509,Madhya Pradesh
279909,1833-09-01,25.746,Madhya Pradesh
279910,1833-10-01,24.122,Madhya Pradesh
279911,1833-11-01,21.377,Madhya Pradesh
279912,1833-12-01,17.846,Madhya Pradesh
279913,1834-01-01,16.19,Madhya Pradesh
279914,1834-02-01,20.022,Madhya Pradesh
279915,1834-03-01,25.207,Madhya Pradesh
279916,1834-04-01,29.742,Madhya Pradesh
279917,1834-05-01,34.0,Madhya Pradesh
279918,1834-06-01,31.073,Madhya Pradesh
279919,1834-07-01,27.445999999999998,Madhya Pradesh
279920,1834-08-01,25.765,Madhya Pradesh
279921,1834-09-01,26.08,Madhya Pradesh
279922,1834-10-01,24.253,Madhya Pradesh
279923,1834-11-01,21.144,Madhya Pradesh
279924,1834-12-01,18.099,Madhya Pradesh
279925,1835-01-01,17.505000000000006,Madhya Pradesh
279926,1835-02-01,19.92,Madhya Pradesh
279927,1835-03-01,23.948,Madhya Pradesh
279928,1835-04-01,29.092,Madhya Pradesh
279929,1835-05-01,32.015,Madhya Pradesh
279930,1835-06-01,30.317,Madhya Pradesh
279931,1835-07-01,26.54,Madhya Pradesh
279932,1835-08-01,24.871,Madhya Pradesh
279933,1835-09-01,24.94,Madhya Pradesh
279934,1835-10-01,23.778,Madhya Pradesh
279935,1835-11-01,19.461,Madhya Pradesh
279936,1835-12-01,16.057000000000002,Madhya Pradesh
279937,1836-01-01,16.823,Madhya Pradesh
279938,1836-02-01,19.497,Madhya Pradesh
279939,1836-03-01,24.528,Madhya Pradesh
279940,1836-04-01,29.567,Madhya Pradesh
279941,1836-05-01,32.927,Madhya Pradesh
279942,1836-06-01,31.458,Madhya Pradesh
279943,1836-07-01,27.285,Madhya Pradesh
279944,1836-08-01,25.371,Madhya Pradesh
279945,1836-09-01,25.933000000000003,Madhya Pradesh
279946,1836-10-01,24.857,Madhya Pradesh
279947,1836-11-01,20.032,Madhya Pradesh
279948,1836-12-01,17.639999999999993,Madhya Pradesh
279949,1837-01-01,17.542,Madhya Pradesh
279950,1837-02-01,20.323,Madhya Pradesh
279951,1837-03-01,24.105,Madhya Pradesh
279952,1837-04-01,28.778000000000002,Madhya Pradesh
279953,1837-05-01,31.986,Madhya Pradesh
279954,1837-06-01,30.782,Madhya Pradesh
279955,1837-07-01,27.29,Madhya Pradesh
279956,1837-08-01,25.730999999999998,Madhya Pradesh
279957,1837-09-01,26.194000000000006,Madhya Pradesh
279958,1837-10-01,24.23,Madhya Pradesh
279959,1837-11-01,20.442,Madhya Pradesh
279960,1837-12-01,17.698,Madhya Pradesh
279961,1838-01-01,15.114,Madhya Pradesh
279962,1838-02-01,18.978,Madhya Pradesh
279963,1838-03-01,24.069000000000006,Madhya Pradesh
279964,1838-04-01,30.189,Madhya Pradesh
279965,1838-05-01,32.38,Madhya Pradesh
279966,1838-06-01,31.369,Madhya Pradesh
279967,1838-07-01,28.131999999999998,Madhya Pradesh
279968,1838-08-01,26.052,Madhya Pradesh
279969,1838-09-01,26.312,Madhya Pradesh
279970,1838-10-01,24.701,Madhya Pradesh
279971,1838-11-01,20.624,Madhya Pradesh
279972,1838-12-01,17.326999999999998,Madhya Pradesh
279973,1839-01-01,17.707,Madhya Pradesh
279974,1839-02-01,20.689,Madhya Pradesh
279975,1839-03-01,23.432,Madhya Pradesh
279976,1839-04-01,30.009,Madhya Pradesh
279977,1839-05-01,32.681999999999995,Madhya Pradesh
279978,1839-06-01,31.035,Madhya Pradesh
279979,1839-07-01,27.807,Madhya Pradesh
279980,1839-08-01,26.048,Madhya Pradesh
279981,1839-09-01,25.651,Madhya Pradesh
279982,1839-10-01,24.815,Madhya Pradesh
279983,1839-11-01,19.656,Madhya Pradesh
279984,1839-12-01,16.572,Madhya Pradesh
279985,1840-01-01,18.024,Madhya Pradesh
279986,1840-02-01,20.144,Madhya Pradesh
279987,1840-03-01,24.53,Madhya Pradesh
279988,1840-04-01,30.19700000000001,Madhya Pradesh
279989,1840-05-01,32.986000000000004,Madhya Pradesh
279990,1840-06-01,31.324,Madhya Pradesh
279991,1840-07-01,28.109,Madhya Pradesh
279992,1840-08-01,25.715,Madhya Pradesh
279993,1840-09-01,25.651,Madhya Pradesh
279994,1840-10-01,24.239,Madhya Pradesh
279995,1840-11-01,20.099,Madhya Pradesh
279996,1840-12-01,17.270999999999994,Madhya Pradesh
279997,1841-01-01,17.241,Madhya Pradesh
279998,1841-02-01,19.908,Madhya Pradesh
279999,1841-03-01,23.889,Madhya Pradesh
280000,1841-04-01,29.154,Madhya Pradesh
280001,1841-05-01,32.548,Madhya Pradesh
280002,1841-06-01,31.230999999999998,Madhya Pradesh
280003,1841-07-01,27.967,Madhya Pradesh
280004,1841-08-01,25.72,Madhya Pradesh
280005,1841-09-01,25.938,Madhya Pradesh
280006,1841-10-01,24.116999999999997,Madhya Pradesh
280007,1841-11-01,20.623,Madhya Pradesh
280008,1841-12-01,17.215999999999998,Madhya Pradesh
280009,1842-01-01,17.104000000000006,Madhya Pradesh
280010,1842-02-01,19.922,Madhya Pradesh
280011,1842-03-01,25.12,Madhya Pradesh
280012,1842-04-01,30.157,Madhya Pradesh
280013,1842-05-01,32.952000000000005,Madhya Pradesh
280014,1842-06-01,30.908,Madhya Pradesh
280015,1842-07-01,27.586,Madhya Pradesh
280016,1842-08-01,25.63,Madhya Pradesh
280017,1842-09-01,25.535,Madhya Pradesh
280018,1842-10-01,24.278,Madhya Pradesh
280019,1842-11-01,20.608,Madhya Pradesh
280020,1842-12-01,18.018,Madhya Pradesh
280021,1843-01-01,17.642,Madhya Pradesh
280022,1843-02-01,20.655,Madhya Pradesh
280023,1843-03-01,24.340999999999998,Madhya Pradesh
280024,1843-04-01,29.587000000000003,Madhya Pradesh
280025,1843-05-01,32.206,Madhya Pradesh
280026,1843-06-01,30.980999999999998,Madhya Pradesh
280027,1843-07-01,27.622,Madhya Pradesh
280028,1843-08-01,25.879,Madhya Pradesh
280029,1843-09-01,25.901,Madhya Pradesh
280030,1843-10-01,24.359,Madhya Pradesh
280031,1843-11-01,20.143,Madhya Pradesh
280032,1843-12-01,17.011,Madhya Pradesh
280033,1844-01-01,16.919,Madhya Pradesh
280034,1844-02-01,18.576,Madhya Pradesh
280035,1844-03-01,24.436999999999998,Madhya Pradesh
280036,1844-04-01,29.66500000000001,Madhya Pradesh
280037,1844-05-01,32.129000000000005,Madhya Pradesh
280038,1844-06-01,31.019,Madhya Pradesh
280039,1844-07-01,27.15,Madhya Pradesh
280040,1844-08-01,25.817,Madhya Pradesh
280041,1844-09-01,25.545,Madhya Pradesh
280042,1844-10-01,24.414,Madhya Pradesh
280043,1844-11-01,20.505,Madhya Pradesh
280044,1844-12-01,17.308999999999994,Madhya Pradesh
280045,1845-01-01,17.519000000000002,Madhya Pradesh
280046,1845-02-01,19.255,Madhya Pradesh
280047,1845-03-01,25.019,Madhya Pradesh
280048,1845-04-01,29.69400000000001,Madhya Pradesh
280049,1845-05-01,32.916000000000004,Madhya Pradesh
280050,1845-06-01,30.957,Madhya Pradesh
280051,1845-07-01,27.826999999999998,Madhya Pradesh
280052,1845-08-01,26.12,Madhya Pradesh
280053,1845-09-01,26.184,Madhya Pradesh
280054,1845-10-01,24.197,Madhya Pradesh
280055,1845-11-01,20.544,Madhya Pradesh
280056,1845-12-01,16.636,Madhya Pradesh
280057,1846-01-01,18.629,Madhya Pradesh
280058,1846-02-01,20.298,Madhya Pradesh
280059,1846-03-01,26.031,Madhya Pradesh
280060,1846-04-01,29.807,Madhya Pradesh
280061,1846-05-01,33.038000000000004,Madhya Pradesh
280062,1846-06-01,31.411,Madhya Pradesh
280063,1846-07-01,28.333,Madhya Pradesh
280064,1846-08-01,26.46,Madhya Pradesh
280065,1846-09-01,26.051,Madhya Pradesh
280066,1846-10-01,23.998,Madhya Pradesh
280067,1846-11-01,20.893,Madhya Pradesh
280068,1846-12-01,17.593999999999994,Madhya Pradesh
280069,1847-01-01,17.744,Madhya Pradesh
280070,1847-02-01,19.971,Madhya Pradesh
280071,1847-03-01,24.273000000000003,Madhya Pradesh
280072,1847-04-01,30.119,Madhya Pradesh
280073,1847-05-01,32.585,Madhya Pradesh
280074,1847-06-01,30.982,Madhya Pradesh
280075,1847-07-01,27.752,Madhya Pradesh
280076,1847-08-01,26.067,Madhya Pradesh
280077,1847-09-01,26.154,Madhya Pradesh
280078,1847-10-01,24.363000000000003,Madhya Pradesh
280079,1847-11-01,20.625,Madhya Pradesh
280080,1847-12-01,15.961999999999998,Madhya Pradesh
280081,1848-01-01,16.768,Madhya Pradesh
280082,1848-02-01,20.003,Madhya Pradesh
280083,1848-03-01,24.528,Madhya Pradesh
280084,1848-04-01,29.632,Madhya Pradesh
280085,1848-05-01,32.588,Madhya Pradesh
280086,1848-06-01,30.558000000000003,Madhya Pradesh
280087,1848-07-01,27.769,Madhya Pradesh
280088,1848-08-01,26.044,Madhya Pradesh
280089,1848-09-01,26.066,Madhya Pradesh
280090,1848-10-01,24.237,Madhya Pradesh
280091,1848-11-01,20.274,Madhya Pradesh
280092,1848-12-01,17.269000000000002,Madhya Pradesh
280093,1849-01-01,16.436,Madhya Pradesh
280094,1849-02-01,19.373,Madhya Pradesh
280095,1849-03-01,24.753,Madhya Pradesh
280096,1849-04-01,29.983,Madhya Pradesh
280097,1849-05-01,32.831,Madhya Pradesh
